index,Login Timestamp,User ID,Round-Trip Time [ms],IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover
196592,2020-02-06 00:03:02.469,-4324475583306591935,,24.55.37.22,US,Texas,Austin,11427,Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/80.0.3987.3058.3070.162 Mobile Safari/537.36 OPT/2.3,Chrome Mobile 80.0.3987.3058.3070,iOS 13.1.3,mobile,False,false,false
196594,2020-02-06 00:03:03.914,-4324475583306591935,,10.3.189.165,MD,Anenii Noi,Chirca,9199,Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36Snapchat11.1.0.66 (moto g 5G plus; Android 10#d3e0b#29; gzip,Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,False,false,false
196595,2020-02-06 00:03:04.934,-4324475583306591935,,24.55.37.22,US,Texas,Austin,11427,Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/80.0.3987.3058.3070.162 Mobile Safari/537.36 OPT/2.3,Chrome Mobile 80.0.3987.3058.3070,iOS 13.1.3,mobile,False,false,false
196596,2020-02-06 00:03:09.388,2882949895303722740,,10.3.50.165,NO,-,-,58302,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,False,false,false
196597,2020-02-06 00:03:16.773,-4324475583306591935,,24.55.37.22,US,Texas,Austin,11427,Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/80.0.3987.3058.3070.162 Mobile Safari/537.36 OPT/2.3,Chrome Mobile 80.0.3987.3058.3070,iOS 13.1.3,mobile,False,false,false
196598,2020-02-06 00:03:19.704,-6822799565032307406,,170.39.79.224,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) optimo (XT1952DL AppleWebKit/537.36 ( like Gecko Chrome/81.0.4044.1960.111 Mobile Safari/537.36,Chrome Mobile 81.0.4044.1960,iOS 14.2.1,mobile,False,false,false
196599,2020-02-06 00:03:25.144,3647418614228119204,,46.212.25.113,NO,Oslo County,Oslo,41164,Mozilla/5.0  (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 ( like Gecko Falkon/3.1.0 Chrome/69.0.3497.17.19.128 Safari/537.36,Chrome 69.0.3497.17.19,Mac OS X 10.8.4,desktop,True,false,false
196600,2020-02-06 00:03:33.144,-4324475583306591935,,24.55.37.22,US,Texas,Austin,11427,Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/80.0.3987.3058.3070.162 Mobile Safari/537.36 OPT/2.3,Chrome Mobile 80.0.3987.3058.3070,iOS 13.1.3,mobile,False,false,false
196601,2020-02-06 00:03:36.221,-4324475583306591935,,139.164.172.8,NO,-,-,29695,Mozilla/5.0  (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/87.0.4280.2259.101 Mobile Safari/537.36 PHX/4.5,Chrome Mobile WebView 87.0.4280.2259,iOS 6.1.3,tablet,False,false,false
196602,2020-02-06 00:03:40.692,-4324475583306591935,,43.247.17.66,PH,-,-,59322,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [TNMOBILE/Android 2.12.0],Chrome Mobile WebView 85.0.4183,Android 4.1,mobile,False,false,false
196603,2020-02-06 00:03:57.095,8289896512674318201,,176.107.152.150,PL,Mazovia,Warsaw,205727,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36 OppoBrowser,Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,false,false
196604,2020-02-06 00:04:11.597,-4324475583306591935,,156.52.148.6,NO,-,-,29695,Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Gecko/20150101 Firefox/20.0.0.1618 (Chrome,Firefox 20.0.0.1618,Android 6.0.99,mobile,False,false,false
196605,2020-02-06 00:04:13.724,-6200524667790156295,,91.186.29.235,GB,-,-,29550,Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36/4.05d.1002.m75.10.13003 variation/91004,Chrome Mobile WebView 85.0.4183,Android 5.5.1,mobile,True,false,false
196611,2020-02-06 00:04:25.409,-4304153392958669286,,156.52.148.6,NO,-,-,29695,Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Gecko/20150101 Firefox/20.0.0.1618 (Chrome,Firefox 20.0.0.1618,Android 6.0.99,mobile,False,false,false
196612,2020-02-06 00:04:27.151,3058134683950701675,,95.169.53.59,NO,Innlandet,Hamar,29492,Mozilla/5.0  (X11; U; Linux i686; en-US; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 ( like Gecko Chrome/79.0.3945.192.203.130 Safari/537.36 RuxitSynthetic/1.0 v4885287385 t8347097904287973985,Chrome 79.0.3945.192.203,Fedora 1.9.0,desktop,True,false,false
196614,2020-02-06 00:04:28.818,-6379320267629216369,476.0,10.0.67.177,NO,Oslo County,Oslo,29695,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
196616,2020-02-06 00:04:49.224,-6718520119249163004,,43.247.17.66,PH,-,-,59322,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [TNMOBILE/Android 2.12.0],Chrome Mobile WebView 85.0.4183,Android 4.1,mobile,True,false,false
196617,2020-02-06 00:04:50.806,5822764777571861313,,139.164.73.229,NO,-,-,29695,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
196618,2020-02-06 00:04:55.744,-4324475583306591935,,31.185.30.15,NO,Viken,Fetsund,2116,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,False,false,false
196619,2020-02-06 00:04:58.634,-1383630353297938883,,152.93.114.137,NO,Rogaland,Sandnes,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) play Build/PPYS29.105-134-12 AppleWebKit/537.36 ( like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36,Chrome Mobile 81.0.4044,iOS 13.4,mobile,False,false,false
196621,2020-02-06 00:05:09.913,-6362230049631303425,30.0,31.185.30.15,NO,Viken,Fetsund,2116,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
196622,2020-02-06 00:05:25.057,-7280433599929636778,,51.174.68.28,BR,-,-,29695,Mozilla/5.0  (BlackBerry; U; BlackBerry 9790; en-GB) AppleWebKit/605.1.15 ( like Gecko Chrome/69.0.3497.105 Mobile Safari/604.1,Chrome Mobile WebView 69.0.3497,BlackBerry OS 7.0.0,mobile,True,false,false
196623,2020-02-06 00:05:34.064,6501223346044176161,,10.0.123.135,NO,-,-,207464,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
196624,2020-02-06 00:05:36.040,-4324475583306591935,,217.11.58.178,DE,-,-,34240,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/81.0.4044.1943.111 Mobile Safari/537.36 OPT/2.4,Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,false,false
196625,2020-02-06 00:05:37.042,7859918594177912770,,84.234.226.242,NO,Troms og Finnmark,Harstad,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Rocket/2.5.1(20468 Chrome/85.0.4183.101 Mobile Safari/537.36,Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,false,false
196626,2020-02-06 00:05:40.622,3647418614228119204,,46.212.25.113,NO,Oslo County,Oslo,41164,Mozilla/5.0  (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 ( like Gecko Falkon/3.1.0 Chrome/69.0.3497.17.19.128 Safari/537.36,Chrome 69.0.3497.17.19,Mac OS X 10.8.4,desktop,True,false,false
196628,2020-02-06 00:05:56.113,9159566762048433197,,103.51.59.250,IN,West Bengal,Kolkata,45775,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1618 variation/193362,Firefox 20.0.0.1618,iOS 11.2.6,mobile,False,false,false
196629,2020-02-06 00:05:56.747,2727454881314268350,,152.93.225.114,NO,-,-,29695,Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36Snapchat11.2.0.68 (BLA-L29; Android 10#10.0.0.159C432#29; gzip,Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,True,false,false
196630,2020-02-06 00:05:57.068,-4324475583306591935,,43.247.17.66,PH,-,-,59322,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [TNMOBILE/Android 2.12.0],Chrome Mobile WebView 85.0.4183,Android 4.1,mobile,False,false,false
196631,2020-02-06 00:05:58.330,-2245250589022765097,,152.93.73.251,NO,Rogaland,Jorpeland,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/50.0.2661.86 Mobile Safari/537.36 PHX/5.7 variation/148782,Chrome Mobile 50.0.2661,iOS 11.2.6,mobile,True,false,false
196632,2020-02-06 00:06:01.242,-4324475583306591935,,10.0.181.226,BD,Dhaka Division,Kushtia,262582,Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 ( like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14,Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,false,false
196633,2020-02-06 00:06:01.965,5736901969446620080,,152.93.121.89,NO,Rogaland,Sandnes,29695,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/79.0.3945.192.203.88 Safari/537.36,Chrome 79.0.3945.192.203,Mac OS X 10.14.6,desktop,True,false,false
196634,2020-02-06 00:06:18.501,1842177385875095904,,77.222.221.151,NO,Troms og Finnmark,Alta,29695,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/72.0.3626.67.121 Safari/537.36 variation/7723,Chrome 72.0.3626.67,Mac OS X 10.14.6,desktop,True,false,false
196635,2020-02-06 00:06:20.612,7131092802024745360,,213.229.89.231,GB,-,-,29550,Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 ( like Gecko Chrome/69.0.3497.17.19.95 Safari/537.36,Chrome 69.0.3497.17.19,Chrome OS 5978.98.0,desktop,True,false,false
196637,2020-02-06 00:06:23.675,-4324475583306591935,,176.107.156.131,PL,Mazovia,Warsaw,205727,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [TNMOBILE/Android 3.0.0],Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,false,false
196638,2020-02-06 00:06:25.428,-4324475583306591935,,10.3.189.165,MD,Anenii Noi,Chirca,9199,Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36Snapchat11.1.0.66 (moto g 5G plus; Android 10#d3e0b#29; gzip,Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,False,false,false
196639,2020-02-06 00:06:26.538,-1517313144847091199,,109.247.110.94,NO,Vestfold og Telemark,Tolvsrod,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Plus Build/NMA26.42-162; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36,Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,True,false,false
196640,2020-02-06 00:06:49.153,-4324475583306591935,,185.52.115.221,GB,-,-,200148,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36Snapchat11.2.0.68 (CLT-L29; Android 10#10.0.0.171C432#29; gzip,Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,false,false
196641,2020-02-06 00:06:53.114,-4118052241559673860,,185.45.193.114,AU,-,-,60117,Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36 ACHEETAHI/1 variation/117081,Chrome Mobile WebView 44.0.2403,Android 6.0.99,mobile,True,false,false
196642,2020-02-06 00:06:57.232,3758721878613598106,,217.11.58.178,DE,-,-,34240,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/81.0.4044.1943.111 Mobile Safari/537.36 OPT/2.4,Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,True,false,false
196643,2020-02-06 00:07:05.693,-4324475583306591935,,10.3.189.165,MD,Anenii Noi,Chirca,9199,Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36Snapchat11.1.0.66 (moto g 5G plus; Android 10#d3e0b#29; gzip,Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,False,false,false
