index,Login Timestamp,User ID,Round-Trip Time [ms],IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover
272761,2020-02-07 00:00:41.800,6400411273762840754,,80.202.191.200,NO,-,-,15659,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 ( like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False
272762,2020-02-07 00:00:42.379,-4324475583306591935,,185.61.155.61,DK,-,-,22612,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/72.0.3626.116.81 Safari/537.36",Chrome 72.0.3626.116,Mac OS X 10.14.6,desktop,False,False,False
272763,2020-02-07 00:00:44.039,-4324475583306591935,,207.174.139.220,US,-,-,21777,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus Build/NMA26.42-156; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 6.0.99,mobile,False,False,False
272764,2020-02-07 00:00:51.005,5959203715967058828,,92.220.111.12,NO,Rogaland,Sandnes,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
272765,2020-02-07 00:00:54.079,3213886027056077584,,103.15.152.153,NZ,Canterbury,Christchurch,56304,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [TNMOBILE/Android 2.12.0]",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,True,False,False
272766,2020-02-07 00:00:59.783,-4324475583306591935,,10.0.181.227,BD,-,-,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 ( like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False
272767,2020-02-07 00:01:00.385,-4324475583306591935,,93.89.225.109,TR,-,-,51557,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 ( like Gecko) Chrome/81.0.4044.1963.138 Mobile Safari/537.36 variation/87521",Chrome Mobile 81.0.4044.1963,Android 5.5.1,mobile,False,True,False
272768,2020-02-07 00:01:04.571,3538749024981691740,,84.38.148.172,NO,Trøndelag,Trondheim,41164,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
272769,2020-02-07 00:01:12.229,-8974614254170997254,,81.167.104.252,NO,Nordland,Svolvær,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
272770,2020-02-07 00:01:13.235,-4324475583306591935,,74.112.105.209,US,Mississippi,Noxapater,17253,"Mozilla/5.0  (Linux; U; Android 2.2) Build/NCQ26.69-48; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,False,False,False
272771,2020-02-07 00:01:15.890,1572954953743844204,,103.95.150.26,PH,Calabarzon,Taytay,136803,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1673 variation/249072,Firefox 20.0.0.1673,iOS 13.4,mobile,True,False,False
272772,2020-02-07 00:01:19.020,8598132823898603071,,10.2.59.119,BR,-,-,500194,"Mozilla/5.0 (Linux; Android 6.0.2; P7) AppleWebKit/537.36 ( like Gecko) Chrome/78.0.3904.108 Mobile Safari/537.36",Chrome Mobile 78.0.3904,Android 6.0.2,mobile,True,False,False
272773,2020-02-07 00:01:20.187,-4324475583306591935,,93.89.225.109,TR,-,-,51557,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 ( like Gecko) Chrome/81.0.4044.1963.138 Mobile Safari/537.36 variation/87521",Chrome Mobile 81.0.4044.1963,Android 5.5.1,mobile,False,True,False
272774,2020-02-07 00:01:23.522,60672914510973135,,188.94.219.215,NO,-,-,56867,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) plus Build/PTBS29.401-25-5; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 14.2.1,mobile,True,False,False
272775,2020-02-07 00:01:30.707,6661910994033830924,,103.123.40.2,PH,Caraga,Butuan,38553,"Mozilla/5.0  (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0; ZTE; Tania) power AppleWebKit/537.36 ( like Gecko Chrome/78.0.3904.96 Mobile Safari/537.36",Chrome Mobile 78.0.3904,Windows Phone 7.5,mobile,True,False,False
272776,2020-02-07 00:01:36.718,6131829592267660379,,10.0.113.54,NO,Oslo County,Oslo,500034,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/69.0.3497.17.27.81 Safari/537.36 variation/7296",Chrome 69.0.3497.17.27,Mac OS X 10.14.6,desktop,True,False,False
272777,2020-02-07 00:01:41.644,1928884264240429242,,10.4.50.145,ID,West Java,Cianjur,501876,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36/4.05d.1002.m75.10.13012",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,False,False
272778,2020-02-07 00:01:41.669,-4324475583306591935,,103.95.150.26,PH,Calabarzon,Taytay,136803,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1673 variation/249072,Firefox 20.0.0.1673,iOS 13.4,mobile,False,False,False
272779,2020-02-07 00:01:43.330,-695143811391372125,,10.1.29.103,NO,Vestland,Ardalstangen,50989,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) play AppleWebKit/537.36 ( like Gecko Chrome/81.0.4044.1943.111 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,True,False,False
272780,2020-02-07 00:01:43.880,270972296477898099,,31.185.26.151,NO,Viken,Gjerdrum,2116,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 ( like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False
272781,2020-02-07 00:01:50.403,-7772933079141422708,,10.3.147.14,RO,-,-,140030,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/72.0.3626.67.109 Safari/537.36",Chrome 72.0.3626.67,Mac OS X 10.14.6,desktop,False,False,False
272782,2020-02-07 00:01:51.137,-4324475583306591935,,2.22.74.153,IR,-,-,852,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/81.0.4044.1934.42 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1934,iOS 11.2.6,mobile,False,False,False
272783,2020-02-07 00:01:52.511,1572954953743844204,,103.95.150.26,PH,Calabarzon,Taytay,136803,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1673 variation/249072,Firefox 20.0.0.1673,iOS 13.4,mobile,True,False,False
272784,2020-02-07 00:01:58.879,-3650065947651661085,,194.246.41.235,JP,Ōsaka,Osaka,136782,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
272785,2020-02-07 00:02:00.573,-4324475583306591935,429.0,79.160.229.59,NO,Oslo County,Oslo,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,False,False,False
272786,2020-02-07 00:02:05.188,7662202884972169437,,94.76.232.124,GB,-,-,29550,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 ( like Gecko Falkon/3.0.1 Chrome/69.0.3497.17.19.128 Safari/537.36",Chrome 69.0.3497.17.19,Chrome OS 5978.98.0,desktop,True,False,False
272787,2020-02-07 00:02:10.097,-4324475583306591935,,103.37.82.64,IN,National Capital Territory of Delhi,Delhi,133278,Mozilla/5.0  (Linux; Android 10.0.99) Gecko/20150101 Firefox/20.0.0.1775 (Chrome,Firefox 20.0.0.1775,Android 10.0.99,mobile,False,False,False
272788,2020-02-07 00:02:10.701,-4324475583306591935,,2.148.1.74,NO,Innlandet,Skotterud,2119,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 webexplorer/3",Chrome Mobile WebView 85.0.4183,Android 6.0.99,mobile,False,False,False
272789,2020-02-07 00:02:20.053,-4324475583306591935,,10.0.150.177,NO,Vestland,Glesvaer,207464,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Build/NPJ25.93-14.7; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,False,False,False
272790,2020-02-07 00:02:24.883,3213886027056077584,,103.15.152.153,NZ,Canterbury,Christchurch,56304,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [TNMOBILE/Android 2.12.0]",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,True,False,False
272791,2020-02-07 00:02:34.018,1750714837587581080,,92.220.35.144,NO,Vestland,Strandebarm,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/86.0.4202.0 Safari/537.36 variation/9118",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,True,False,False
272792,2020-02-07 00:02:40.853,6115405235728141021,445.0,84.209.190.245,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.88",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,False,False
272793,2020-02-07 00:02:42.541,3213886027056077584,,103.15.152.153,NZ,Canterbury,Christchurch,56304,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [TNMOBILE/Android 2.12.0]",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,True,False,False
272794,2020-02-07 00:02:45.332,4960305662423295519,,10.4.51.199,NL,-,-,135487,"Mozilla/5.0  (X11; CrOS x86_64 13421.73.0) AppleWebKit/537.36 ( like Gecko Falkon/3.1.0 Chrome/69.0.3497.17.19.128 Safari/537.36",Chrome 69.0.3497.17.19,Chrome OS 13421.73.0,desktop,True,False,False
272795,2020-02-07 00:02:52.271,-3650065947651661085,,194.246.41.235,JP,Ōsaka,Osaka,136782,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
272796,2020-02-07 00:02:54.657,-4324475583306591935,,103.37.82.64,IN,National Capital Territory of Delhi,Delhi,133278,Mozilla/5.0  (Linux; Android 10.0.99) Gecko/20150101 Firefox/20.0.0.1775 (Chrome,Firefox 20.0.0.1775,Android 10.0.99,mobile,False,False,False
272797,2020-02-07 00:02:56.448,-4324475583306591935,,5.188.231.157,TR,-,-,202422,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/80.0.3987.162 Mobile Safari/537.36 PHX/4.4",Chrome Mobile WebView 80.0.3987,Android 6.0.99,mobile,False,False,False
272798,2020-02-07 00:03:00.817,-4324475583306591935,,10.0.181.213,AR,Cordoba,Chanaritos,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 ( like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False
272799,2020-02-07 00:03:04.561,5525502257778675975,,81.167.5.233,NO,Viken,Drammen,29695,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,True,False,False
272800,2020-02-07 00:03:06.768,1928884264240429242,,10.4.50.145,ID,West Java,Cianjur,501876,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36/4.05d.1002.m75.10.13012",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,False,False
272801,2020-02-07 00:03:19.155,-4324475583306591935,,170.39.77.228,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Gecko/20081407 Firefox/20.0.0.1618,Firefox 20.0.0.1618,iOS 14.2.1,mobile,False,False,False
272802,2020-02-07 00:03:20.894,-7898816797837723137,,89.162.73.43,NO,Nordland,Mo i Rana,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
272803,2020-02-07 00:03:21.038,-39173293446189726,,152.93.155.107,NO,Rogaland,Sandnes,29695,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8335",Chrome 73.0.3654,Mac OS X 10.14.6,desktop,True,False,False
272804,2020-02-07 00:03:28.123,-4324475583306591935,,10.4.50.145,ID,West Java,Cianjur,501876,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36/4.05d.1002.m75.10.13012",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,False,False
272805,2020-02-07 00:03:32.720,-4324475583306591935,,185.82.202.232,AU,-,-,60117,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 ( like Gecko Chrome/46.0.2490.76 Mobile Safari/537.36 PHX/5.1",Chrome Mobile 46.0.2490,Android 4.1,mobile,False,False,False
272806,2020-02-07 00:03:35.506,-5032277604877541955,464.0,84.208.98.14,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
272807,2020-02-07 00:03:36.753,-4324475583306591935,,213.186.96.12,UA,-,-,6877,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Build/NMA26.42-113; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 14.2.1,mobile,False,False,False
272808,2020-02-07 00:03:45.035,2036485724778641452,,2.148.16.114,NO,Møre og Romsdal,Ålesund,2119,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 ( like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False
272809,2020-02-07 00:03:57.221,-4324475583306591935,,213.186.96.12,UA,-,-,6877,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Build/NMA26.42-113; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 14.2.1,mobile,False,False,False
272810,2020-02-07 00:03:59.050,3213886027056077584,,103.15.152.153,NZ,Canterbury,Christchurch,56304,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [TNMOBILE/Android 2.12.0]",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,True,False,False
272811,2020-02-07 00:04:00.259,-4324475583306591935,,10.0.55.216,NO,Oslo County,Oslo,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,False,False,False
272812,2020-02-07 00:04:02.342,-8921479793730043275,,151.236.55.29,GB,England,Reading,29550,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 ( like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/961",Chrome 73.0.3654,Chrome OS 5978.98.0,desktop,True,False,False
272813,2020-02-07 00:04:10.928,7672728065401960364,,82.194.199.92,NO,Trøndelag,Skaun,49455,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
272814,2020-02-07 00:04:19.351,-4324475583306591935,,10.0.55.216,NO,Oslo County,Oslo,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,False,False,False
272815,2020-02-07 00:04:21.521,3213886027056077584,,103.15.152.153,NZ,Canterbury,Christchurch,56304,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [TNMOBILE/Android 2.12.0]",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,True,False,False
272816,2020-02-07 00:04:22.826,-4324475583306591935,,10.3.32.251,CA,Ontario,Toronto,22113,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/84.0.4147.89 Mobile Safari/537.36 PHX/5.5",Chrome Mobile 84.0.4147,iOS 11.2.6,mobile,False,False,False
272817,2020-02-07 00:04:26.509,-4324475583306591935,,185.231.252.182,DE,-,-,9063,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 ( like Gecko Chrome/71.0.3578.2896.2903.45 Mobile Safari/537.36",Chrome Mobile 71.0.3578.2896.2903,Windows Phone 8.1,mobile,False,False,False
272818,2020-02-07 00:04:27.887,-87052416812186477,,10.2.59.119,BR,-,-,500194,"Mozilla/5.0 (Linux; Android 6.0.2; P7) AppleWebKit/537.36 ( like Gecko) Chrome/78.0.3904.108 Mobile Safari/537.36",Chrome Mobile 78.0.3904,Android 6.0.2,mobile,False,False,False
272819,2020-02-07 00:04:29.022,-4324475583306591935,,176.107.145.203,PL,Mazovia,Warsaw,205727,"Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/80.0.3987.119 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.88",Chrome Mobile WebView 80.0.3987,KaiOS 2.5,mobile,False,False,False
272820,2020-02-07 00:04:29.847,-4324475583306591935,,10.3.174.47,ID,Bali,Denpasar,38788,"Mozilla/5.0  (Linux; Android 10.0.99) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36 PHX/3.6",Chrome Mobile WebView 80.0.3987,Android 10.0.99,mobile,False,False,False
272821,2020-02-07 00:04:34.714,-4324475583306591935,,185.231.252.182,DE,-,-,9063,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 ( like Gecko Chrome/71.0.3578.2896.2903.45 Mobile Safari/537.36",Chrome Mobile 71.0.3578.2896.2903,Windows Phone 8.1,mobile,False,False,False
272822,2020-02-07 00:04:43.250,3850077906831591771,,170.39.79.12,US,-,-,393398,"Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/69635",Android 2.2.2.2633,Android 5.5.1,mobile,True,False,False
272823,2020-02-07 00:04:44.853,7791838199947496127,,209.236.117.62,US,-,-,393398,"Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) Build/PCX29.159-21-3; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 5.5.1,mobile,True,True,False
272824,2020-02-07 00:04:50.442,-4324475583306591935,,10.0.55.216,NO,Oslo County,Oslo,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,False,False,False
272825,2020-02-07 00:04:50.822,-8585387957685636978,,10.0.150.177,NO,Vestland,Glesvaer,207464,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Build/NPJ25.93-14.7; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,False,False,False
272826,2020-02-07 00:04:53.764,-4324475583306591935,,10.2.59.119,BR,-,-,500194,"Mozilla/5.0 (Linux; Android 6.0.2; P7) AppleWebKit/537.36 ( like Gecko) Chrome/78.0.3904.108 Mobile Safari/537.36",Chrome Mobile 78.0.3904,Android 6.0.2,mobile,False,False,False
272827,2020-02-07 00:04:57.628,-4324475583306591935,,10.1.205.241,BR,Parana,Flor da Serra do Sul,500194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/87.0.4280.67 Safari/537.36 Edg/87.0.664.52",Edge 87.0.664,Mac OS X 10.14.6,desktop,False,False,False
272828,2020-02-07 00:04:58.475,-4324475583306591935,,10.2.59.119,BR,-,-,500194,"Mozilla/5.0 (Linux; Android 6.0.2; P7) AppleWebKit/537.36 ( like Gecko) Chrome/78.0.3904.108 Mobile Safari/537.36",Chrome Mobile 78.0.3904,Android 6.0.2,mobile,False,False,False
