index,Login Timestamp,User ID,Round-Trip Time [ms],IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover
121423,2020-02-05 00:00:52.846,-4324475583306591935,,10.1.204.219,BR,Mato Grosso,Brasnorte,500194,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Web Explorer/2.9.1 Chrome/80.0.3987.149 Mobile Safari/537.36,Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,False,false,false
121425,2020-02-05 00:00:57.377,-4324475583306591935,,10.0.181.227,BD,-,-,262582,Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 ( like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14,Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,false,false
121426,2020-02-05 00:00:59.483,7670433895331250420,633.0,158.248.74.5,NO,Oslo County,Oslo,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Rocket/2.5.1(20468 Chrome/85.0.4183.101 Mobile Safari/537.36,Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,false,false
121427,2020-02-05 00:01:01.516,-3733478243088570698,,103.245.73.107,ID,Central Sulawesi,Palu,131763,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/79.0.3945.192.210.88 Safari/537.36,Chrome 79.0.3945.192.210,Mac OS X 10.14.6,desktop,True,false,false
121428,2020-02-05 00:01:02.281,-2094331193825926757,,79.160.29.23,NO,Rogaland,Skudeneshavn,29695,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36,Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,false,false
121430,2020-02-05 00:01:04.374,3178669470751048629,,51.174.211.11,NO,-,-,29695,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
121431,2020-02-05 00:01:04.848,-1396572982670641737,,81.167.171.96,NO,Viken,Moss,29695,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
121432,2020-02-05 00:01:05.007,-4324475583306591935,,170.39.78.255,US,-,-,393398,Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/528.5+ ( like Gecko Version/3.1.2 Mobile Safari/525.20.1 UCBrowser/10.7.8.806 Mobile,UC Browser 10.7.8,Windows Phone 8.1,mobile,False,false,false
121433,2020-02-05 00:01:05.396,-4324475583306591935,,10.1.204.219,BR,Mato Grosso,Brasnorte,500194,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Web Explorer/2.9.1 Chrome/80.0.3987.149 Mobile Safari/537.36,Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,False,false,false
121435,2020-02-05 00:01:13.248,-3933163950876590867,,10.0.81.58,PL,Mazovia,Adampol,205727,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/OPS28.85-17-6-2; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36,Chrome Mobile WebView 87.0.4280,iOS 11.2.6,mobile,False,false,false
121436,2020-02-05 00:01:13.794,-4324475583306591935,,170.39.76.184,US,-,-,393398,Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) plus AppleWebKit/537.36 ( like Gecko Chrome/71.0.3578.2896.2903.99 Mobile Safari/537.36,Chrome Mobile 71.0.3578.2896.2903,Windows Phone 8.1,mobile,False,false,false
121438,2020-02-05 00:01:33.208,6109242700145723515,,170.39.79.144,US,-,-,393398,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/605.1.15 ( like Gecko) Version/14.0.1 Mobile/15E148 Snapchat/11.8.1.33 (like Safari/604.1),Snapchat 11.8.1,iOS 14.2.1,mobile,False,false,false
121439,2020-02-05 00:01:34.658,-6094548139747233867,,80.239.39.15,NO,Rogaland,Bryne,25400,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1618 variation/193362,Firefox 20.0.0.1618,iOS 11.2.6,mobile,False,false,false
121440,2020-02-05 00:01:35.216,4933931164515845170,,23.137.224.152,US,-,-,393398,Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 ( like Gecko Chrome/81.0.4044.2917.2918.117 Mobile Safari/537.36 PHX/5.4,Chrome Mobile 81.0.4044.2917.2918,Windows Phone 8.1,mobile,True,false,false
121441,2020-02-05 00:01:37.485,-4324475583306591935,,103.250.144.101,IN,Gujarat,Ahmedabad,45916,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/NPS26.116-61; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/80.0.3987.162 Mobile Safari/537.36,Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,False,false,false
121442,2020-02-05 00:01:38.596,-7958132955187724803,,80.203.99.245,NO,Viken,Fetsund,15659,Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 ( like Gecko Falkon/3.1.0 Chrome/69.0.3497.17.19.128 Safari/537.36,Chrome 69.0.3497.17.19,Mac OS X 11.6.3,desktop,False,false,false
121443,2020-02-05 00:01:51.272,2870443811835368350,,185.190.170.87,NO,Møre og Romsdal,Ålesund,20741,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
121444,2020-02-05 00:01:58.941,-2460976745222522306,,158.248.175.70,NO,-,-,29695,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/72.0.3626.86.81 Safari/537.36 variation/8261,Chrome 72.0.3626.86,Mac OS X 10.14.6,desktop,True,false,false
121445,2020-02-05 00:02:09.188,-7278959039252460709,,80.203.78.246,NO,Vestland,Bergen,15659,Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8335,Chrome 73.0.3654,Mac OS X 10.14.6,desktop,True,false,false
121446,2020-02-05 00:02:21.717,777256028234577394,,10.0.80.132,PL,Łódź Voivodeship,Lodz,205727,Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.120 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.126,Chrome Mobile WebView 85.0.4183,Windows Phone 8.1,mobile,False,false,false
121447,2020-02-05 00:02:26.584,-3933163950876590867,,10.0.81.58,PL,Mazovia,Adampol,205727,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/OPS28.85-17-6-2; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36,Chrome Mobile WebView 87.0.4280,iOS 11.2.6,mobile,False,false,false
121448,2020-02-05 00:02:40.920,3297928595727219034,,103.216.80.235,IN,Rajasthan,Udaipur,45916,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20100101 Firefox/20.0.0.1681 variation/283984,Firefox 20.0.0.1681,Android 4.1,tablet,True,false,false
121449,2020-02-05 00:02:45.200,-4324475583306591935,,10.2.228.51,CA,-,-,36218,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/NPS26.116-51; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36,Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,False,false,false
121450,2020-02-05 00:02:47.460,-3615543518418696364,,51.174.33.132,NO,Rogaland,Bryne,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NPQ26.69-64; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36,Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,false,false
121451,2020-02-05 00:02:49.022,-4324475583306591935,,10.2.228.51,CA,-,-,36218,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/NPS26.116-51; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36,Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,False,false,false
121452,2020-02-05 00:02:52.460,-714328231495199080,,95.169.62.199,NO,Innlandet,Tretten,29492,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36,Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,false,false
121453,2020-02-05 00:02:54.510,-4324475583306591935,,72.46.138.143,GB,-,-,7015,Opera/9.80  (iPad; CPU OS 8_2 like Mac OS X) Presto/2.12.423 Version/12.16,Opera Mini 19.0.2254,iOS 8.2,mobile,False,false,false
121455,2020-02-05 00:02:59.384,-9171502560344765382,,152.93.178.118,NO,-,-,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 XNX Browser/1.0.0 Chrome/85.0.4183.101 Mobile Safari/537.36,Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,True,false,false
121456,2020-02-05 00:03:05.151,-4324475583306591935,,80.232.94.210,NO,Oslo County,Oslo,25400,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,False,false,false
121458,2020-02-05 00:03:14.708,-4324475583306591935,,10.0.181.212,AR,Buenos Aires,Villa Ventana,262582,Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 ( like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14,Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,false,false
121459,2020-02-05 00:03:17.757,-2229017592397170445,,45.155.90.239,PH,Bicol,Legazpi,133334,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/NPS26.116-61; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/87.0.4280.101 Mobile Safari/537.36,Chrome Mobile WebView 87.0.4280,iOS 11.2.6,mobile,True,false,false
121460,2020-02-05 00:03:18.392,-4324475583306591935,,154.66.227.62,TZ,-,-,327714,Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/66.0.3359.6.126 Safari/537.36,Chrome 66.0.3359.6,iOS 9.3.1,tablet,False,false,false
121461,2020-02-05 00:03:20.237,-4324475583306591935,,139.164.114.17,NO,-,-,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Rocket/1.3.1(11115 Chrome/80.0.3987.149 Mobile Safari/537.36,Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,False,false,false
121462,2020-02-05 00:03:20.718,-4324475583306591935,,158.248.106.185,NO,Vestland,Bergen,29695,Mozilla/5.0  (Linux; Android 8.1; LT950 PRO Build/MRA58K; wv) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/126060,Android 2.3.6,Android 8.1,mobile,False,false,false
121463,2020-02-05 00:03:23.403,-7805673042489309474,,43.249.235.203,IN,Gujarat,Bamroda,45916,Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Chrome/80.0.3987.119 Mobile Safari/537.36 PHX/5.1,Chrome Mobile 80.0.3987,Android 2.2,mobile,True,false,false
121464,2020-02-05 00:03:24.672,-4324475583306591935,,139.164.114.17,NO,-,-,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Rocket/1.3.1(11115 Chrome/80.0.3987.149 Mobile Safari/537.36,Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,False,false,false
121465,2020-02-05 00:03:27.137,-4324475583306591935,,139.164.114.17,NO,-,-,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Rocket/1.3.1(11115 Chrome/80.0.3987.149 Mobile Safari/537.36,Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,False,false,false
121466,2020-02-05 00:03:28.707,-8533748479470486301,,10.2.81.21,NO,Vestland,Gloppen,500041,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/69.0.3497.17.19.81 Safari/537.36,Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,false,false
121467,2020-02-05 00:03:28.829,-8273096444928729966,,10.2.146.24,ID,-,-,24527,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NDQS26.69-64-11-16 AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.120 Mobile Safari/537.36,Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,false,false
121468,2020-02-05 00:03:34.340,-2421771098143877067,,103.7.0.105,ID,-,-,38788,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NMA26.42-162; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 variation/188370,Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,false,false
121469,2020-02-05 00:03:39.834,9140051228291971166,,80.203.58.29,NO,Viken,Moss,15659,Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.120 Safari/537.36,Chrome Mobile WebView 85.0.4183,Android 6.0.99,mobile,True,false,false
121470,2020-02-05 00:03:42.255,-4324475583306591935,,223.223.151.108,IN,West Bengal,Kolkata,45775,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,False,false,false
121471,2020-02-05 00:03:43.768,-2229017592397170445,,45.155.90.239,PH,Bicol,Legazpi,133334,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/NPS26.116-61; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/87.0.4280.101 Mobile Safari/537.36,Chrome Mobile WebView 87.0.4280,iOS 11.2.6,mobile,True,false,false
121472,2020-02-05 00:03:49.078,9137663447669256300,,223.223.151.108,IN,West Bengal,Kolkata,45775,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
121474,2020-02-05 00:03:53.823,-4324475583306591935,,46.28.236.83,TR,-,-,42910,Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/80.0.3987.132 Mobile Safari/537.36Snapchat10.77.0.0 (SM-G960F; Android 10#G960FXXU7DTAA#29; gzip,Chrome Mobile WebView 80.0.3987,Android 5.5.1,mobile,False,false,false
121476,2020-02-05 00:04:13.682,3236685099496543520,,79.160.209.53,NO,Troms og Finnmark,Harstad,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NDQS26.69-64-5; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36,Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,false,false
121477,2020-02-05 00:04:15.613,1945017115645898253,,10.0.68.94,NO,-,-,29695,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
121478,2020-02-05 00:04:17.270,-3733478243088570698,,103.245.73.107,ID,Central Sulawesi,Palu,131763,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 ( like Gecko) Chrome/79.0.3945.192.210.88 Safari/537.36,Chrome 79.0.3945.192.210,Mac OS X 10.14.6,desktop,True,false,false
121479,2020-02-05 00:04:23.699,-4324475583306591935,,23.137.224.236,US,-,-,393398,Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 ( like Gecko Chrome/81.0.4044.1971.132 Mobile Safari/537.36,Chrome Mobile 81.0.4044.1971,KaiOS 2.5,mobile,False,false,false
121480,2020-02-05 00:04:26.173,-4324475583306591935,,10.0.81.58,PL,Mazovia,Adampol,205727,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/OPS28.85-17-6-2; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36,Chrome Mobile WebView 87.0.4280,iOS 11.2.6,mobile,False,false,false
121481,2020-02-05 00:04:28.649,-7805673042489309474,,43.249.235.203,IN,Gujarat,Bamroda,45916,Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Chrome/80.0.3987.119 Mobile Safari/537.36 PHX/5.1,Chrome Mobile 80.0.3987,Android 2.2,mobile,True,false,false
121482,2020-02-05 00:04:30.785,-3933163950876590867,,10.0.81.58,PL,Mazovia,Adampol,205727,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1605 (Chrome,Firefox 20.0.0.1605,iOS 11.2.6,mobile,True,false,false
121483,2020-02-05 00:04:31.288,-1866720209547639187,,103.6.146.121,NZ,-,-,24466,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193401,Firefox 20.0.0.1618,iOS 11.2.6,mobile,False,false,false
121484,2020-02-05 00:04:32.746,481626355028279249,,170.39.78.16,US,-,-,393398,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
121485,2020-02-05 00:04:33.859,-4324475583306591935,,10.1.24.44,NO,Oslo County,Oslo,34989,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,False,false,false
121486,2020-02-05 00:04:36.900,4943918622152970488,,139.164.19.236,NO,-,-,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Chrome/69.0.3497.17.19.91 Safari/537.36,Chrome 69.0.3497.17.19,iOS 11.2.6,tablet,False,false,false
121487,2020-02-05 00:04:37.456,-4324475583306591935,,185.23.75.114,TR,-,-,42910,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,False,false,false
121488,2020-02-05 00:04:40.280,481626355028279249,,23.137.225.227,US,-,-,393398,Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/277457,Android 2.3.3.2672,iOS 7.1,mobile,True,false,false
121489,2020-02-05 00:04:43.478,3297928595727219034,,103.216.80.235,IN,Rajasthan,Udaipur,45916,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20100101 Firefox/20.0.0.1681 variation/283984,Firefox 20.0.0.1681,Android 4.1,tablet,True,false,false
121490,2020-02-05 00:04:45.778,-4324475583306591935,,91.228.136.14,PL,Łódź Voivodeship,Kutno,56869,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20081407 Firefox/20.0.0.1618,Firefox 20.0.0.1618,Android 4.1,mobile,False,false,false
121491,2020-02-05 00:04:47.971,-3933163950876590867,,10.0.81.58,PL,Mazovia,Adampol,205727,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1605 (Chrome,Firefox 20.0.0.1605,iOS 11.2.6,mobile,True,false,false
121492,2020-02-05 00:04:49.371,-204911838639151991,,109.247.73.218,NO,Rogaland,Stavanger,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 ( like Gecko Version/4.0 Rocket/2.5.1(20468 Chrome/85.0.4183.101 Mobile Safari/537.36,Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,false,false
121493,2020-02-05 00:04:56.700,-1480700215565867832,,146.120.169.165,UA,Ternopil Oblast,Monastyryska,43309,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) plus Build/PPWS29.116-20-23; wv AppleWebKit/537.36 ( like Gecko Version/4.0 Chrome/85.0.4183.120 Mobile Safari/537.36 EdgW/1.0,Chrome Mobile WebView 85.0.4183,Android 4.1,mobile,True,false,false
121494,2020-02-05 00:05:00.044,-7805673042489309474,,27.116.54.36,IN,Gujarat,Anand,45916,Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Chrome/80.0.3987.119 Mobile Safari/537.36 PHX/5.1,Chrome Mobile 80.0.3987,Android 2.2,mobile,False,false,false
121495,2020-02-05 00:05:03.598,-4324475583306591935,,158.248.106.185,NO,Vestland,Bergen,29695,Mozilla/5.0  (Linux; Android 8.1; LT950 PRO Build/MRA58K; wv) AppleWebKit/533.1 ( like Gecko Version/4.0 Mobile Safari/533.1 variation/126060,Android 2.3.6,Android 8.1,mobile,False,false,false
121496,2020-02-05 00:05:05.571,8963239142101657255,452.0,84.209.71.90,NO,Oslo County,Oslo,41164,Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 ( like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 PHX/5.1 variation/24282,Chrome Mobile 81.0.4044,Android 2.2,mobile,True,false,false
